Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
40983,02-11-2018,5555159619721962,1,tonkotsu ramen
40984,02-11-2018,5555159619721962,1,tonkotsu ramen
40985,02-11-2018,5841181267234434,1,vegetarian spicy miso
40986,02-11-2018,5841181267234434,1,vegetarian spicy miso
40987,02-12-2018,2097466029467956,1,nagomi shoyu
40988,02-12-2018,2097466029467956,1,nagomi shoyu
40989,02-12-2018,4961286491482546,1,truffle butter ramen
40990,02-12-2018,4961286491482546,1,truffle butter ramen
40991,02-12-2018,7793658615060002,3,vegetarian spicy miso
40992,02-12-2018,7793658615060002,3,vegetarian spicy miso
40993,02-12-2018,9874921271098252,2,vegetarian spicy miso
40994,02-12-2018,9874921271098252,2,vegetarian spicy miso
40995,02-12-2018,1674123652271350,1,vegetarian curry + king trumpet mushroom ramen
40996,02-12-2018,1674123652271350,1,vegetarian curry + king trumpet mushroom ramen
40997,02-12-2018,1654834520413481,4,burnt garlic tonkotsu ramen
40998,02-12-2018,1654834520413481,4,burnt garlic tonkotsu ramen
40999,02-12-2018,1538449628197339,1,spicy miso ramen
41000,02-12-2018,1538449628197339,1,spicy miso ramen
41001,02-12-2018,9621993042695943,1,tonkotsu ramen
41002,02-12-2018,9621993042695943,1,tonkotsu ramen
41003,02-12-2018,112209513729171,1,tonkotsu ramen
41004,02-12-2018,112209513729171,1,tonkotsu ramen
41005,02-12-2018,857021353126403,1,tonkotsu ramen
41006,02-12-2018,857021353126403,1,tonkotsu ramen
41007,02-12-2018,8977131996158587,1,burnt garlic tonkotsu ramen
41008,02-12-2018,8977131996158587,1,burnt garlic tonkotsu ramen
41009,02-12-2018,7961283399613857,1,vegetarian curry + king trumpet mushroom ramen
41010,02-12-2018,7961283399613857,1,vegetarian curry + king trumpet mushroom ramen
41011,02-12-2018,1482279339777029,3,soft-shell miso crab ramen
41012,02-12-2018,1482279339777029,3,soft-shell miso crab ramen
41013,02-12-2018,7755960071291060,1,burnt garlic tonkotsu ramen
41014,02-12-2018,7755960071291060,1,burnt garlic tonkotsu ramen
41015,02-12-2018,8348687637895086,1,vegetarian spicy miso
41016,02-12-2018,8348687637895086,1,vegetarian spicy miso
41017,02-12-2018,7312697280737522,2,spicy miso ramen
41018,02-12-2018,7312697280737522,2,spicy miso ramen
41019,02-12-2018,89334553827366,1,miso crab ramen
41020,02-12-2018,89334553827366,1,miso crab ramen
41021,02-12-2018,5176812813158528,1,vegetarian curry + king trumpet mushroom ramen
41022,02-12-2018,5176812813158528,1,vegetarian curry + king trumpet mushroom ramen
41023,02-12-2018,8553441493718018,1,vegetarian curry + king trumpet mushroom ramen
41024,02-12-2018,8553441493718018,1,vegetarian curry + king trumpet mushroom ramen
41025,02-12-2018,9158296960651810,1,shio ramen
41026,02-12-2018,9158296960651810,1,shio ramen
41027,02-12-2018,4582103643443820,1,burnt garlic tonkotsu ramen
41028,02-12-2018,4582103643443820,1,burnt garlic tonkotsu ramen
41029,02-12-2018,9312308139327872,1,spicy miso ramen
41030,02-12-2018,9312308139327872,1,spicy miso ramen
41031,02-12-2018,9541159649436135,1,truffle butter ramen
41032,02-12-2018,9541159649436135,1,truffle butter ramen
41033,02-12-2018,2852402738750378,4,spicy miso ramen
41034,02-12-2018,2852402738750378,4,spicy miso ramen
41035,02-12-2018,1153628559572591,1,nagomi shoyu
41036,02-12-2018,1153628559572591,1,nagomi shoyu
41037,02-12-2018,9387086599180407,1,vegetarian curry + king trumpet mushroom ramen
41038,02-12-2018,9387086599180407,1,vegetarian curry + king trumpet mushroom ramen
41039,02-12-2018,311745220873681,1,vegetarian curry + king trumpet mushroom ramen
41040,02-12-2018,311745220873681,1,vegetarian curry + king trumpet mushroom ramen
41041,02-12-2018,8029700414504136,1,nagomi shoyu
41042,02-12-2018,8029700414504136,1,nagomi shoyu
41043,02-12-2018,2374047799312368,1,spicy miso ramen
41044,02-12-2018,2374047799312368,1,spicy miso ramen
41045,02-12-2018,4741049318178557,1,burnt garlic tonkotsu ramen
41046,02-12-2018,4741049318178557,1,burnt garlic tonkotsu ramen
41047,02-12-2018,7924773424978225,1,burnt garlic tonkotsu ramen
41048,02-12-2018,7924773424978225,1,burnt garlic tonkotsu ramen
41049,02-12-2018,949308865785297,1,vegetarian spicy miso
41050,02-12-2018,949308865785297,1,vegetarian spicy miso
41051,02-12-2018,4547017215119025,1,vegetarian curry + king trumpet mushroom ramen
41052,02-12-2018,4547017215119025,1,vegetarian curry + king trumpet mushroom ramen
41053,02-12-2018,9680312253063636,1,truffle butter ramen
41054,02-12-2018,9680312253063636,1,truffle butter ramen
41055,02-12-2018,7304078846856131,2,shio ramen
41056,02-12-2018,7304078846856131,2,shio ramen
41057,02-12-2018,5295533646516572,1,shio ramen
41058,02-12-2018,5295533646516572,1,shio ramen
41059,02-12-2018,3963566481038089,1,nagomi shoyu
41060,02-12-2018,3963566481038089,1,nagomi shoyu
41061,02-12-2018,4768837128533468,1,vegetarian curry + king trumpet mushroom ramen
41062,02-12-2018,4768837128533468,1,vegetarian curry + king trumpet mushroom ramen
41063,02-12-2018,4659276683861480,1,nagomi shoyu
41064,02-12-2018,4659276683861480,1,nagomi shoyu
41065,02-12-2018,9892254326141858,1,nagomi shoyu
41066,02-12-2018,9892254326141858,1,nagomi shoyu
41067,02-12-2018,8756378929618168,2,vegetarian curry + king trumpet mushroom ramen
41068,02-12-2018,8756378929618168,2,vegetarian curry + king trumpet mushroom ramen
41069,02-12-2018,5479268098974966,1,truffle butter ramen
41070,02-12-2018,5479268098974966,1,truffle butter ramen
41071,02-12-2018,4502357289833573,1,truffle butter ramen
41072,02-12-2018,4502357289833573,1,truffle butter ramen
41073,02-12-2018,7936829618980000,1,soft-shell miso crab ramen
41074,02-12-2018,7936829618980000,1,soft-shell miso crab ramen
41075,02-12-2018,7840592712274394,1,miso crab ramen
41076,02-12-2018,7840592712274394,1,miso crab ramen
41077,02-12-2018,6081281990316875,1,tonkotsu ramen
41078,02-12-2018,6081281990316875,1,tonkotsu ramen
41079,02-12-2018,3984282712363366,1,nagomi shoyu
41080,02-12-2018,3984282712363366,1,nagomi shoyu
41081,02-12-2018,680867464762875,1,soft-shell miso crab ramen
41082,02-12-2018,680867464762875,1,soft-shell miso crab ramen
41083,02-12-2018,4775178457595610,1,vegetarian curry + king trumpet mushroom ramen
41084,02-12-2018,4775178457595610,1,vegetarian curry + king trumpet mushroom ramen
41085,02-12-2018,849180575350915,3,tonkotsu ramen
41086,02-12-2018,849180575350915,3,tonkotsu ramen
41087,02-12-2018,1582982701717206,1,burnt garlic tonkotsu ramen
41088,02-12-2018,1582982701717206,1,burnt garlic tonkotsu ramen
41089,02-12-2018,5145501197792937,1,vegetarian curry + king trumpet mushroom ramen
41090,02-12-2018,5145501197792937,1,vegetarian curry + king trumpet mushroom ramen
41091,02-12-2018,9842616009277562,1,burnt garlic tonkotsu ramen
41092,02-12-2018,9842616009277562,1,burnt garlic tonkotsu ramen
41093,02-12-2018,4957608755553101,4,miso crab ramen
41094,02-12-2018,4957608755553101,4,miso crab ramen
41095,02-12-2018,779379855766291,1,tori paitan ramen
41096,02-12-2018,779379855766291,1,tori paitan ramen
41097,02-12-2018,1328429376581809,1,shio ramen
41098,02-12-2018,1328429376581809,1,shio ramen
41099,02-12-2018,9803142818419716,1,vegetarian curry + king trumpet mushroom ramen
41100,02-12-2018,9803142818419716,1,vegetarian curry + king trumpet mushroom ramen
41101,02-12-2018,263333782681237,1,nagomi shoyu
41102,02-12-2018,263333782681237,1,nagomi shoyu
41103,02-12-2018,9054442537598035,1,truffle butter ramen
41104,02-12-2018,9054442537598035,1,truffle butter ramen
41105,02-13-2018,854750831012957,1,vegetarian spicy miso
41106,02-13-2018,854750831012957,1,vegetarian spicy miso
41107,02-13-2018,3883111378626516,2,burnt garlic tonkotsu ramen
41108,02-13-2018,3883111378626516,2,burnt garlic tonkotsu ramen
41109,02-13-2018,9802049478498511,1,soft-shell miso crab ramen
41110,02-13-2018,9802049478498511,1,soft-shell miso crab ramen
41111,02-13-2018,3810239010141004,1,miso crab ramen
41112,02-13-2018,3810239010141004,1,miso crab ramen
41113,02-13-2018,6027499387873644,1,shio ramen
41114,02-13-2018,6027499387873644,1,shio ramen
41115,02-13-2018,2580778694215472,1,tori paitan ramen
41116,02-13-2018,2580778694215472,1,tori paitan ramen
41117,02-13-2018,7603389068088576,1,truffle butter ramen
41118,02-13-2018,7603389068088576,1,truffle butter ramen
41119,02-13-2018,3664567746534792,1,tonkotsu ramen
41120,02-13-2018,3664567746534792,1,tonkotsu ramen
41121,02-13-2018,2657393311284705,1,tori paitan ramen
41122,02-13-2018,2657393311284705,1,tori paitan ramen
41123,02-13-2018,6496152750887544,1,vegetarian spicy miso
41124,02-13-2018,6496152750887544,1,vegetarian spicy miso
41125,02-13-2018,3594625342360796,3,nagomi shoyu
41126,02-13-2018,3594625342360796,3,nagomi shoyu
41127,02-13-2018,5123516631074587,2,nagomi shoyu
41128,02-13-2018,5123516631074587,2,nagomi shoyu
41129,02-13-2018,4674990669684434,1,tori paitan ramen
41130,02-13-2018,4674990669684434,1,tori paitan ramen
41131,02-13-2018,2719596297639950,1,tori paitan ramen
41132,02-13-2018,2719596297639950,1,tori paitan ramen
41133,02-13-2018,5685759263401684,1,shio ramen
41134,02-13-2018,5685759263401684,1,shio ramen
41135,02-13-2018,1408971674757819,1,vegetarian spicy miso
41136,02-13-2018,1408971674757819,1,vegetarian spicy miso
41137,02-13-2018,9957283842425995,1,spicy miso ramen
41138,02-13-2018,9957283842425995,1,spicy miso ramen
41139,02-13-2018,6575329966064275,1,soft-shell miso crab ramen
41140,02-13-2018,6575329966064275,1,soft-shell miso crab ramen
41141,02-13-2018,730488282759084,1,spicy miso ramen
41142,02-13-2018,730488282759084,1,spicy miso ramen
41143,02-13-2018,5202511838143307,1,burnt garlic tonkotsu ramen
41144,02-13-2018,5202511838143307,1,burnt garlic tonkotsu ramen
41145,02-13-2018,6326525899349435,2,tori paitan ramen
41146,02-13-2018,6326525899349435,2,tori paitan ramen
41147,02-13-2018,7261602594024719,2,tori paitan ramen
41148,02-13-2018,7261602594024719,2,tori paitan ramen
41149,02-13-2018,7557614693864704,2,nagomi shoyu
41150,02-13-2018,7557614693864704,2,nagomi shoyu
41151,02-13-2018,1686060326414621,1,vegetarian spicy miso
41152,02-13-2018,1686060326414621,1,vegetarian spicy miso
41153,02-13-2018,1528535368280756,3,shio ramen
41154,02-13-2018,1528535368280756,3,shio ramen
41155,02-14-2018,7091147307252712,1,burnt garlic tonkotsu ramen
41156,02-14-2018,7091147307252712,1,burnt garlic tonkotsu ramen
41157,02-14-2018,9418167149803360,1,vegetarian spicy miso
41158,02-14-2018,9418167149803360,1,vegetarian spicy miso
41159,02-14-2018,9829490754896358,1,nagomi shoyu
41160,02-14-2018,9829490754896358,1,nagomi shoyu
41161,02-14-2018,8777478380849061,1,tori paitan ramen
41162,02-14-2018,8777478380849061,1,tori paitan ramen
41163,02-14-2018,5990884779958169,1,miso crab ramen
41164,02-14-2018,5990884779958169,1,miso crab ramen
41165,02-14-2018,981420496241664,3,vegetarian spicy miso
41166,02-14-2018,981420496241664,3,vegetarian spicy miso
41167,02-14-2018,5432155222450185,3,tori paitan ramen
41168,02-14-2018,5432155222450185,3,tori paitan ramen
41169,02-14-2018,1602899500114002,2,vegetarian curry + king trumpet mushroom ramen
41170,02-14-2018,1602899500114002,2,vegetarian curry + king trumpet mushroom ramen
41171,02-14-2018,7295385653918632,1,shio ramen
41172,02-14-2018,7295385653918632,1,shio ramen
41173,02-14-2018,5033917449735385,1,vegetarian spicy miso
41174,02-14-2018,5033917449735385,1,vegetarian spicy miso
41175,02-14-2018,8460939346238529,1,soft-shell miso crab ramen
41176,02-14-2018,8460939346238529,1,soft-shell miso crab ramen
41177,02-14-2018,2777328009554568,1,shio ramen
41178,02-14-2018,2777328009554568,1,shio ramen
41179,02-14-2018,5316480749407014,1,nagomi shoyu
41180,02-14-2018,5316480749407014,1,nagomi shoyu
41181,02-14-2018,4861701189670578,2,soft-shell miso crab ramen
41182,02-14-2018,4861701189670578,2,soft-shell miso crab ramen
41183,02-14-2018,6263355935686925,1,miso crab ramen
41184,02-14-2018,6263355935686925,1,miso crab ramen
41185,02-14-2018,4109335089861375,2,nagomi shoyu
41186,02-14-2018,4109335089861375,2,nagomi shoyu
41187,02-14-2018,5948112252610951,1,vegetarian curry + king trumpet mushroom ramen
41188,02-14-2018,5948112252610951,1,vegetarian curry + king trumpet mushroom ramen
41189,02-14-2018,9840158599688874,1,truffle butter ramen
41190,02-14-2018,9840158599688874,1,truffle butter ramen
41191,02-14-2018,3592449664809555,1,nagomi shoyu
41192,02-14-2018,3592449664809555,1,nagomi shoyu
41193,02-14-2018,8575137981277653,1,vegetarian spicy miso
41194,02-14-2018,8575137981277653,1,vegetarian spicy miso
41195,02-14-2018,8407239825679440,1,spicy miso ramen
41196,02-14-2018,8407239825679440,1,spicy miso ramen
41197,02-14-2018,6475409901640885,1,burnt garlic tonkotsu ramen
41198,02-14-2018,6475409901640885,1,burnt garlic tonkotsu ramen
41199,02-14-2018,8698169330881273,1,tori paitan ramen
41200,02-14-2018,8698169330881273,1,tori paitan ramen
41201,02-14-2018,4277029224042152,1,spicy miso ramen
41202,02-14-2018,4277029224042152,1,spicy miso ramen
41203,02-14-2018,531828645596464,2,miso crab ramen
41204,02-14-2018,531828645596464,2,miso crab ramen
41205,02-14-2018,4400179532898016,1,tonkotsu ramen
41206,02-14-2018,4400179532898016,1,tonkotsu ramen
41207,02-14-2018,4486020322629515,1,miso crab ramen
41208,02-14-2018,4486020322629515,1,miso crab ramen
41209,02-14-2018,2933562834087426,1,shio ramen
41210,02-14-2018,2933562834087426,1,shio ramen
41211,02-14-2018,4749372482706615,1,burnt garlic tonkotsu ramen
41212,02-14-2018,4749372482706615,1,burnt garlic tonkotsu ramen
41213,02-14-2018,8660307633926314,1,truffle butter ramen
41214,02-14-2018,8660307633926314,1,truffle butter ramen
41215,02-14-2018,4443613043694599,1,truffle butter ramen
41216,02-14-2018,4443613043694599,1,truffle butter ramen
41217,02-14-2018,2024173541170857,1,vegetarian curry + king trumpet mushroom ramen
41218,02-14-2018,2024173541170857,1,vegetarian curry + king trumpet mushroom ramen
41219,02-14-2018,2888620174225051,3,nagomi shoyu
41220,02-14-2018,2888620174225051,3,nagomi shoyu
41221,02-14-2018,4071558021878082,4,shio ramen
41222,02-14-2018,4071558021878082,4,shio ramen
41223,02-14-2018,6029037050004781,1,vegetarian spicy miso
41224,02-14-2018,6029037050004781,1,vegetarian spicy miso
41225,02-14-2018,7613689554480633,1,vegetarian spicy miso
41226,02-14-2018,7613689554480633,1,vegetarian spicy miso
41227,02-14-2018,786933105996928,4,burnt garlic tonkotsu ramen
41228,02-14-2018,786933105996928,4,burnt garlic tonkotsu ramen
41229,02-14-2018,2345696211341137,1,truffle butter ramen
41230,02-14-2018,2345696211341137,1,truffle butter ramen
41231,02-14-2018,9111301112771804,1,vegetarian spicy miso
41232,02-14-2018,9111301112771804,1,vegetarian spicy miso
41233,02-14-2018,5047007861029679,1,vegetarian curry + king trumpet mushroom ramen
41234,02-14-2018,5047007861029679,1,vegetarian curry + king trumpet mushroom ramen
41235,02-14-2018,4988597171710478,1,burnt garlic tonkotsu ramen
41236,02-14-2018,4988597171710478,1,burnt garlic tonkotsu ramen
41237,02-14-2018,4622795068462877,1,miso crab ramen
41238,02-14-2018,4622795068462877,1,miso crab ramen
41239,02-14-2018,6738300525751265,1,nagomi shoyu
41240,02-14-2018,6738300525751265,1,nagomi shoyu
41241,02-14-2018,9674868403988165,1,tonkotsu ramen
41242,02-14-2018,9674868403988165,1,tonkotsu ramen
41243,02-14-2018,7959131899766956,1,truffle butter ramen
41244,02-14-2018,7959131899766956,1,truffle butter ramen
41245,02-14-2018,4112482552626841,4,tori paitan ramen
41246,02-14-2018,4112482552626841,4,tori paitan ramen
41247,02-14-2018,7420211524377229,1,truffle butter ramen
41248,02-14-2018,7420211524377229,1,truffle butter ramen
41249,02-14-2018,6872981597919237,1,vegetarian curry + king trumpet mushroom ramen
41250,02-14-2018,6872981597919237,1,vegetarian curry + king trumpet mushroom ramen
41251,02-14-2018,974197913567625,1,vegetarian curry + king trumpet mushroom ramen
41252,02-14-2018,974197913567625,1,vegetarian curry + king trumpet mushroom ramen
41253,02-14-2018,3347299122525421,4,nagomi shoyu
41254,02-14-2018,3347299122525421,4,nagomi shoyu
41255,02-14-2018,2358296169772338,4,vegetarian spicy miso
41256,02-14-2018,2358296169772338,4,vegetarian spicy miso
41257,02-14-2018,1280108653126450,1,miso crab ramen
41258,02-14-2018,1280108653126450,1,miso crab ramen
41259,02-14-2018,5530094158181242,1,soft-shell miso crab ramen
41260,02-14-2018,5530094158181242,1,soft-shell miso crab ramen
41261,02-14-2018,3314779261998402,1,tori paitan ramen
41262,02-14-2018,3314779261998402,1,tori paitan ramen
41263,02-14-2018,5070240269326822,2,vegetarian spicy miso
41264,02-14-2018,5070240269326822,2,vegetarian spicy miso
41265,02-14-2018,1584424008784007,2,truffle butter ramen
41266,02-14-2018,1584424008784007,2,truffle butter ramen
41267,02-14-2018,3283375825635411,4,miso crab ramen
41268,02-14-2018,3283375825635411,4,miso crab ramen
41269,02-14-2018,556421253095446,4,vegetarian curry + king trumpet mushroom ramen
41270,02-14-2018,556421253095446,4,vegetarian curry + king trumpet mushroom ramen
41271,02-14-2018,4573899420732873,1,burnt garlic tonkotsu ramen
41272,02-14-2018,4573899420732873,1,burnt garlic tonkotsu ramen
41273,02-14-2018,9317525795430172,1,shio ramen
41274,02-14-2018,9317525795430172,1,shio ramen
41275,02-14-2018,1215425843932764,3,tori paitan ramen
41276,02-14-2018,1215425843932764,3,tori paitan ramen
41277,02-14-2018,2860553124199106,1,soft-shell miso crab ramen
41278,02-14-2018,2860553124199106,1,soft-shell miso crab ramen
41279,02-14-2018,9212421234074638,1,nagomi shoyu
41280,02-14-2018,9212421234074638,1,nagomi shoyu
41281,02-15-2018,430548523932397,1,soft-shell miso crab ramen
41282,02-15-2018,430548523932397,1,soft-shell miso crab ramen
41283,02-15-2018,6718766247432042,3,shio ramen
41284,02-15-2018,6718766247432042,3,shio ramen
41285,02-15-2018,3963442378847352,1,soft-shell miso crab ramen
41286,02-15-2018,3963442378847352,1,soft-shell miso crab ramen
41287,02-15-2018,2935384436675758,4,truffle butter ramen
41288,02-15-2018,2935384436675758,4,truffle butter ramen
41289,02-15-2018,3303976567101991,1,tonkotsu ramen
41290,02-15-2018,3303976567101991,1,tonkotsu ramen
41291,02-15-2018,9816602158601475,2,vegetarian spicy miso
41292,02-15-2018,9816602158601475,2,vegetarian spicy miso
41293,02-15-2018,2054693585176955,1,burnt garlic tonkotsu ramen
41294,02-15-2018,2054693585176955,1,burnt garlic tonkotsu ramen
41295,02-15-2018,9809853070547527,3,burnt garlic tonkotsu ramen
41296,02-15-2018,9809853070547527,3,burnt garlic tonkotsu ramen
